		
		-LRB- right -RRB- , probably in the
1980s	DATE	In
1967	DATE	,
James J.	PERSON	`` Whitey ''
Bulger	PERSON	was released from
Federal	ORGANIZATION	prison after serving a nine-year sentence for robbing banks .
		
		After a few years of working as a janitor , he became an enforcer for
South Boston	LOCATION	mob boss
Donald Killeen	PERSON	.
		
		After
Killeen	PERSON	was murdered by an enforcer for the
Mullen Gang	PERSON	,
Winter Hill Gang	ORGANIZATION	boss
Howie Winter	PERSON	mediated the dispute between
Bulger	PERSON	and the remaining
Killeens	PERSON	and the
Mullens	PERSON	, who were led by
Patrick Nee	ORGANIZATION	.
		
		Winter soon chose
Bulger	PERSON	as his man in
South Boston	LOCATION	.
		
		Shortly afterward ,
Bulger	PERSON	became partners with
Flemmi	PERSON	.
		
		At this time , the
Boston FBI	ORGANIZATION	office tried to convince
Bulger	PERSON	to become an informant , but he refused .
		
		Bulger allegedly told
Flemmi	PERSON	that he knew his secret .
		
		Flemmi has insisted that he did not know at the time that
Bulger	PERSON	was also an informant .
		
		
Kevin Weeks	PERSON	, however , insists that
Flemmi	PERSON	's story is untrue .
		
		He considers it too much of a coincidence that
Bulger	PERSON	became an informant a year after becoming
Flemmi	ORGANIZATION	's partner .
		
		He has written off his belief that
Flemmi	PERSON	had probably helped to build a Federal case against him .
		
		Weeks has said that
Bulger	PERSON	was likely forced to choose between supplying information to the
FBI	ORGANIZATION	or returning to prison .
		
		In the
1950s	DATE	,
Flemmi	PERSON	was married to an Irish-American woman named
Jeanette	PERSON	, from whom he later became estranged .
		
		By
1980	DATE	, he planned to divorce
Jeanette	PERSON	to marry his longtime mistress ,
Marilyn DeSilva	PERSON	, but it is unknown whether he ever followed through with the legal actions .
		
		Throughout his life ,
Flemmi	PERSON	was engaged in clandestine affairs with several other women , including sisters
Debra Davis	PERSON	and
Michelle Davis	PERSON	, and
Deborah Hussey	PERSON	.
		
		Flemmi met
Debra Davis	PERSON	at a jewelry store , and the couple dated for more than seven years .
		
		In
1981	DATE	,
Bulger	PERSON	is said to have killed
Davis	PERSON	because she knew that
Flemmi	PERSON	was an informant .
		
		It is thought that
Flemmi	PERSON	,
Bulger	PERSON	, and Weeks lured her to the house at 799 East Third Street in
South Boston	LOCATION	and garrotted her .
		
		Her body was then buried in the basement .
		
		According to
Kevin Weeks	PERSON	, Rico first recruited Flemmi as an informant in
1965	DATE	.
		
		In
1997	DATE	, shortly after '' The
Boston Globe	ORGANIZATION	'' disclosed that
Bulger	PERSON	and
Flemmi	PERSON	had been informants , former
Bulger	PERSON	confidant
Kevin Weeks	PERSON	met with
Connolly	PERSON	, who showed him a photocopy of
Bulger	PERSON	's
FBI	ORGANIZATION	informant file .
		
		In order to explain
Bulger	PERSON	and
Flemmi	PERSON	's status as informants ,
Connolly	PERSON	said , `` The Mafia was going against
Jimmy	PERSON	and Stevie , so Jimmy and
Stevie	PERSON	went against them . ''
		
		In
December 1994	DATE	,
Connolly	ORGANIZATION	informed
Bulger	PERSON	and Flemmi that several imprisoned Jewish-American bookmakers had agreed to testify to paying them protection money .
		
		As a result , sealed indictments had come from the
Department of Justice	ORGANIZATION	and the
FBI	ORGANIZATION	was due to make arrests during the Christmas season .
		
		In response ,
Bulger	PERSON	fled
Boston	LOCATION	on
December 23 , 1994	DATE	, accompanied by his common law wife ,
Catherine Greig	PERSON	.
		
		According to
Kevin Weeks	PERSON	,
Flemmi	LOCATION	, however , chose to remain in
Boston	LOCATION	and was swiftly taken into custody and incarcerated at the
Plymouth County	LOCATION	,
Massachusetts | Plymouth County House of Correction	ORGANIZATION	.
		
		During the discovery phase , two of
Flemmi	PERSON	's co-defendants ,
Boston	LOCATION	mafiosi
Frank Salemme	PERSON	and
Bobby DeLuca	PERSON	, were listening to tape from a roving bug , which is normally authorized when the
FBI	ORGANIZATION	has no advance knowledge of where criminal activity will take place .
		
		They overheard two of the agents who were listening in on the bug mention that they should have told one of their informants to give `` a list of questions '' to the other wiseguys .
		
		When their lawyer ,
Tony Cardinale	PERSON	, learned about this , he realized that the
FBI	ORGANIZATION	had lied about the basis for a roving bug in order to protect an informant .
		
		Suspecting that this was not the only occasion that this happened ,
Cardinale	PERSON	sought to force prosecutors to reveal the identities of any informants used in connection with the case .
		
		Eventually , both
Bulger	PERSON	and
Flemmi	PERSON	were revealed to be
FBI	ORGANIZATION	informants .
		
		Flemmi believed that as a result , he had protection from the
FBI	ORGANIZATION	, but not immunity .
		
		He initially planned to prove through his own testimony and that of others that he was being prosecuted for crimes that were effectively authorized by the
FBI	ORGANIZATION	.
		
		He believed that as a result , Judge
Mark L. Wolf	PERSON	would have no choice but to throw out the entire indictment .
		
		However , by
2000	DATE	, it was obvious this gambit had failed .
		
		Out of desperation , he ordered Weeks to get in touch with retired state police lieutenant
Richard J. Schneiderhan	PERSON	, a lifelong friend who had been on
Winter Hill	ORGANIZATION	's payroll for virtually his entire career , to leak information about several wiretaps investigators were monitoring in hopes of tracking down
Bulger	PERSON	.
		
		However , when Weeks reached a plea bargain a year later , he admitted
Schneiderhan	PERSON	's role in the leak .
		
		
Schneiderhan	PERSON	was ultimately convicted of obstructing justice and was sentenced to 18 months in prison .
		
		In
2000	DATE	,
Flemmi	PERSON	's brother
Michael	PERSON	, then a retired
Boston Police	ORGANIZATION	officer , was arrested for moving an arsenal of more than 70 weapons from their mother 's shed after learning that it was to be the target of a search warrant .
		
		He was convicted in
2002	DATE	and sentenced to 10 years in prison .
		
		A year later , he pleaded guilty to selling a load of
Stephen	PERSON	's stolen jewelry for
$ 40,000	MONEY	.
		
		By
2003	DATE	,
Flemmi	PERSON	knew he was at the end of his tether .
		
		Salemme , Weeks and several others had turned informer , and had disclosed enough information to send Flemmi to prison for life , and possibly send him to death .
		
		In
October	DATE	,
Flemmi	ORGANIZATION	pleaded guilty in
U.S. District Court	ORGANIZATION	in
Boston	LOCATION	to 10 counts of murder .
		
		He made the decision as a part of a deal to reduce the sentence for his brother ,
Michael Flemmi	PERSON	.
		
		Flemmi is portrayed by
Rory Cochrane	PERSON	in the
2015	DATE	Whitey
Bulger	PERSON	biopic '' Black Mass '' .
		
		http://www.slate.com/blogs/browbeat/2015/09/23/black_mass_accuracy_what_s_fact_and_what_s_fiction_in_the_james_whitey_bulger.html Flemmi loosely inspired the character Mr. French , portrayed by
Ray Winstone	PERSON	, in the film '' The Departed '' *
Arthur Barrett	PERSON	*
Edward Bennett	PERSON	*
Walter Bennett	PERSON	*
William Bennett	PERSON	*
Richard Castucci	PERSON	*
Edward G. Connors * Debra Davis	ORGANIZATION	*
Richard Gasso	PERSON	*
Stephen Hughes Jr.	PERSON	.
		
		*
Deborah Hussey	PERSON	*
Tommy King	PERSON	*
John McIntyre	PERSON	*
Edward McLaughlin	PERSON	*
James Sousa	PERSON	*
Roger Wheeler Stephen Flemmi	PERSON	and
Whitey Bulger	PERSON	are alleged to have statutorily raped numerous underage girls , some as young as 13 , during the
1970s	DATE	and 80s , deliberately getting them hooked on heroin and then sexually exploiting them for years .
		
		*
Timothy A. Connolly	PERSON	3rd * '' Deadly Alliance : The
FBI	ORGANIZATION	's Secret Partnership with the Mob '' by
Ralph Ranalli	PERSON	* '' The
Brothers Bulger	ORGANIZATION	: How They Terrorized and Corrupted
Boston	LOCATION	for a Quarter Century '' by
Howie Carr	PERSON	* '' Rifleman : The Untold Story Of
Stevie Flemmi	PERSON	,
Whitey Bulger	PERSON	's Partner '' by
Howie Carr	PERSON	* '' Hitman : The Untold Story Of
Johnny Martorano	PERSON	:
Whitey Bulger	PERSON	's Enforcer And The Most Feared Gangster In Underworld '' by
Howie Carr	PERSON	* ''
Whitey Bulger	PERSON	:
America	LOCATION	's Most Wanted
Gangster	PERSON	and the Manhunt That Brought Him to Justice '' by
Kevin Cullen	PERSON	and
Shelley Murphy	PERSON	* ''
Whitey Bulger	PERSON	:
America	LOCATION	's Most Wanted Gangster and the Manhunt That Brought Him to Justice '' by
Kevin Cullen	PERSON	and
Shelley Murphy	PERSON	* * * * * * * '' `
Wayne Adam Ford	PERSON	'' ' -LRB- born
December 3 , 1961	DATE	-RRB- is an American serial killer .
		
		Ford was born in
Petaluma	LOCATION	,
California	LOCATION	, the second son of an American father and a German immigrant mother .
		
		His parents divorced when he was 10 .
		
		He dropped out of high school and enlisted in the
U.S. Marine Corps	LOCATION	"; he served for 6 years and was honorably discharged in"
1985	DATE	.
		
		Beginning in
1983	DATE	he had escalating problems at work and psychological declines , necessitating several hospitalizations .
		
		He had two brief marriages which ended in divorce .
		
		He had a series of scrapes with the law , including allegations of beating and robbing a prostitute , and animal cruelty for which he served a brief jail sentence .
		
		He was working as a long-haul truck driver at the time of his arrest .
		
		Ford turned himself in , he walked into the
Humboldt County	LOCATION	,
California	LOCATION	|
Humboldt County Sheriff #California | Sheriff Department	ORGANIZATION	in
Eureka	LOCATION	,
California	LOCATION	in
November 1998	DATE	with a woman 's severed breast in his pocket .
		
		He confessed to having killed four women in
1997	DATE	and
1998	DATE	, and is thought to have killed others .
		
		He was found guilty of four counts of first-degree murder on
June 27 , 2006	DATE	, and was sentenced to death in
August 2006	DATE	.
		
		Currently , he resides on death row at
San Quentin State Prison	ORGANIZATION	in
California	LOCATION	.
		
		* List of death row inmates in the
United States	LOCATION	-RCB- -RCB- * * '' ` Michel Fourniret '' ' -LRB- born 4
April 1942	DATE	#NOM?
June	DATE	and
July 2004	DATE	to kidnapping , raping and murdering nine girls in a span of 14 years , from
1987	DATE	to
2001	DATE	.
		
		He was also accused of 10 additional murders , nine in
France	LOCATION	and one in
Belgium	LOCATION	, and was found guilty of seven of these charges .
		
		The trials started on 27
March 2008	DATE	, Fourniret was arrested after a failed attempt to kidnap a Belgian girl in
June 2003	DATE	.
		
		His wife ,
Monique Olivier	PERSON	, exposed him after hearing the news of another child murderer 's wife -LRB-
Michelle Martin	PERSON	, wife of
Marc Dutroux	PERSON	-RRB- being convicted .
		
		Fourniret was charged with the abduction of minors and sexual misconduct , and has been in detention since
June 2003	DATE	for the attempted kidnapping of a 14-year-old girl in
2000	DATE	.
		
		Olivier was charged with one murder and for helping him with a further six .
		
		Fourniret buried at least two of his victims at his Sautou chateau near Donchery in the French Ardennes in the late
1980s	DATE	.
		
		On 3
July 2004	DATE	, a team of French and Belgian police recovered the bodies of two of Fourniret 's victims near the chateau .
		
		"Fourniret was sentenced to life in prison ;"
Olivier	PERSON	was sentenced to life with no possibility of parole for 28 years .
		
		* '' `
Isabelle Laville	PERSON	'' ' - a 17-year-old French girl .
		
		She disappeared in
Auxerre	LOCATION	, on 11
December 1987	DATE	on her way home from school .
		
		Her skeletal remains were located at the bottom of a well in the country north of
Auxerre	LOCATION	in
July 2006	DATE	.
		
		* '' ` Farida Hellegouarch '' ' - the girlfriend of one of the members of the Gang des postiches -LRB- a gang of bank robbers -RRB- , a former cellmate of Fourniret 's .
		
		Fourniret killed her in
1988	DATE	to access the group 's funds .
		
		He bought his castle in
France	LOCATION	with the money .
		
		* '' `
Fabienne Leroy	PERSON	'' ' - a 20-year-old woman .
		
		She disappeared in
1988	DATE	in Châlons-en-Champagne , and her body was later found in the nearby woods .
		
		Killed by a shot to the heart after attempts to inject air into her veins .
		
		* '' ` Jeanne-Marie Desramault '' ' - a 22-year-old French student .
		
		She disappeared in
1989	DATE	from the railway station of Charleville-Mézières , and her body was recovered from the estate of Fourniret with his assistance .
		
		* '' `
Elisabeth Brichet	PERSON	'' ' - a 12-year-old Belgian girl .
		
		She disappeared from
Namur	LOCATION	in
1989	DATE	after playing with a friend .
		
		Her disappearance was long thought to be at the hands of
Marc Dutroux	PERSON	, until Fourniret led police to her burial site on his estate in
France	LOCATION	.
		
		* '' `
Natacha Danais	PERSON	'' ' - a 13-year-old French girl , disappeared
November 1990	DATE	in
Nantes	LOCATION	, western
France	LOCATION	whilst out shopping with her mother .
		
		Her body was found a few days later on a local beach .
		
		* '' ` Céline Saison '' ' - 18-year-old who disappeared in
2000	DATE	in Charleville-Mézières .
		
		Her body was found in
Belgium	LOCATION	.
		
		* '' ` Mananya Thumpong '' ' - 13-year-old who disappeared in
2001	DATE	from Sedan , Ardennes | Sedan .
		
		Her body was also later found in
Belgium	LOCATION	.
		
		He was named as a suspect in connection with the murder of 20-year-old Englishwoman
Joanna Parrish	PERSON	, whose body was found in an Auxerre river on 17
May 1990	DATE	.
		
		She had been raped and strangled .
		
		However , he has never been charged with her murder and 25 years on the murder remains unsolved . ''
		
		`
Bobby Jack Fowler	PERSON	'' ' -LRB-
June 12 , 1939	DATE	-
May 15 , 2006	DATE	#NOM?
United States	LOCATION	and
Canada	LOCATION	.
		
		He died in prison of lung cancer during a 16-year sentence following a conviction for rape , kidnapping and attempted rape in
Newport	LOCATION	,
Oregon	LOCATION	, in
1996	DATE	#NOM?
1995	DATE	-RRB- .
		
		Fowler was a transient construction worker who is known to have traveled extensively across
North America	LOCATION	.
		
		He spent time `` rabbiting around '' -LSB- `` We think that was how he tried to protect himself , immediately rabbiting to another part of the country and establishing himself there , '' Lincoln County Detective
Ron Benson	PERSON	, quoted in
Lori tobias -RSB-	PERSON	, ``
Bobby Jack Fowler	PERSON	, suspect in death of
Newport	LOCATION	teen girls , may have killed 20 or more people '' , The Oregonian ,
October 29 , 2012	DATE	.
		
		
North America	LOCATION	to such places as
British Columbia	LOCATION	,
Florida	LOCATION	,
Iowa	LOCATION	,
Louisiana	LOCATION	,
Texas	LOCATION	,
Oregon	LOCATION	,
South Carolina	LOCATION	,
Arizona	LOCATION	,
Tennessee	LOCATION	and
Washington State	LOCATION	.
		
		In
1969	DATE	, he was charged with murdering a man and woman in
Texas	LOCATION	, but was only convicted of discharging a firearm within city limits .
		
		Fowler also spent time in a
Tennessee	LOCATION	prison for sexual assault and attempted murder because , in the words of an investigator , `` he tied -LSB- a woman -RSB- up , beat the hell out of her with her own belt , covered her with brush and left her to die . ''
		
		He liked to travel far and wide in beat-up old cars , frequently picked up hitchhikers , and spent time in bars and motels .
		
		Fowler believed that women he came into contact with who were hitchhiking and hanging out in bars wanted to be sexually assaulted .
		
		Fowler is a suspect or person of interest in at least 16 murders in
British Columbia	ORGANIZATION	and
Oregon	LOCATION	dating as far back as
1969	DATE	.
		
		Fowler is a suspect in the
Highway of Tears murders	ORGANIZATION	.
		
		His DNA was found on the body of
Colleen MacMillen	PERSON	, one of the presumed victims .
		
		Fowler is also strongly suspected to have killed both
Gale Weys	PERSON	and
Pamela Darlington	LOCATION	in
1973	DATE	.
		
		The
RCMP	ORGANIZATION	believe that he may have also killed as many as ten of the other victims , due to the high number of murders and disappearances of young women beginning in the
1970s	DATE	"; however , three of these murders occurred after"
Fowler	PERSON	's imprisonment in
1996	DATE	.
		
		
May 3 , 1992	DATE	around
1:00 a.m.	TIME	,
Sheila Swanson	PERSON	, 19 , and
Melissa Sanders	PERSON	, 17 , were last seen making a call from a payphone near the
Beverly Beach State Park	LOCATION	where they had been camping .
		
		Their bodies were later discovered on
October 10 , 1992	DATE	, by hunters in a wooded area near
Eddyville	LOCATION	,
Oregon	LOCATION	|
Eddyville	LOCATION	,
Oregon	LOCATION	.
		
		
January 28 , 1995	DATE	around
1:00 a.m.	TIME	,
Jennifer Esson	PERSON	, 16 and
Kara Leas	PERSON	, 16 are last seen walking on NW 56th Street in
Newport	LOCATION	,
Oregon	LOCATION	walking toward Highway 101 near
Moolack Beach	LOCATION	after leaving a friends house .
		
		Their strangled bodies were later discovered on
February 15 , 1995	DATE	, by loggers in a wooded area , covered up with brush .
		
		On
June 28 , 1995	DATE	,
Fowler	PERSON	was arrested following an incident which involved a woman jumping out of a
Tides Inn motel	ORGANIZATION	in
Newport	LOCATION	,
Oregon	LOCATION	motel window with a rope still tied to her ankle .
		
		She survived the attack and reported her harrowing tale to the local police .
		
		On
January 8 , 1996	DATE	,
Fowler	PERSON	was convicted of Kidnapping in the
1st Degree	ORGANIZATION	, Attempted Rape in the
1st Degree	ORGANIZATION	,
Sexual Abuse	ORGANIZATION	in the
1st Degree	ORGANIZATION	, Coercion , Assault in the
Fourth Degree	ORGANIZATION	, and Menacing .
		
		He was sentenced to 195 months -LRB- 16 years , 3 months -RRB- with the possibility of parole .
		
		On 25
September 2012	DATE	the
Royal Canadian Mounted Police	ORGANIZATION	and
Lincoln County District Attorney Rob Bovett	ORGANIZATION	named
Bobby Jack Fowler	PERSON	as a suspect in three of the
Highway of Tears murders	ORGANIZATION	.
		
		His DNA was found on the body of
Colleen MacMillen	PERSON	, one of the presumed victims .
		
		In
May 2006	DATE	,
Fowler	PERSON	died at the age of 66 in
Oregon State Penitentiary	ORGANIZATION	from lung cancer .
		
		* '' ` Kendall Francois '' ' -LRB-
July 26 , 1971	DATE	-
September 11 , 2014	DATE	#NOM?
Poughkeepsie	LOCATION	-LRB- city -RRB- ,
New York	LOCATION	|
Poughkeepsie	LOCATION	,
New York	LOCATION	, convicted of killing eight women , from
1996	DATE	to
1998	DATE	.
		
		After his conviction and sentencing ,
Francois	PERSON	was housed in the
Attica	LOCATION	Correctional Facility until shortly before his death , when he was transferred to the
Wende Correctional Facility	ORGANIZATION	.
		
		It is was revealed in his trial in
2000	DATE	that he tested positive for HIV in
1995	DATE	, but this was not said to have been related to his death .
		
		In
August 2000	DATE	,
Francois	PERSON	was sentenced to life in prison without the possibility of parole .
		
		He was incarcerated in
Attica	LOCATION	Correctional Facility until shortly before his death .
		
		He died in the Wende Correctional Facility on
September 11 , 2014	DATE	, at the age of 43 .
		
		The official cause of death was `` apparent natural causes . ''
		
		According to a woman who corresponded with Francois in prison , he had cancer .
		
		-LCB- | class = `` wikitable '' | - !
		
		"style = `` background : #efefef ; '' | Name !"
		
		"style = `` background : #efefef ; '' | Age !"
		
		"style = `` background : #efefef ; '' | Date of death | - |"
Wendy Meyers	PERSON	| align = center | 30 | c.
October 1996	DATE	| - |
Gina Barone	PERSON	| align = center | 29 | c.
November 1996	DATE	| - |
Catherine Marsh	PERSON	| align = center | 31 | c.
November 1996	DATE	| - |
Kathleen Hurley	PERSON	| align = center | 47 | c.
January 1997	DATE	| - |
Mary Healey Giaccone	PERSON	| align = center | 29 | c.
February 1997	DATE	| - | Sandra Jean French | align = center | 51 | c.
June 1998	DATE	| - | Audrey Pugliese | align = center | 34 | c.
August 1998	DATE	| - |
Catina Newmaster	PERSON	| align = center | 25 | c.
August 1998	DATE	| - | -RCB- * '' `
Joseph Paul Franklin	PERSON	'' ' -LRB- born '' `
James Clayton Vaughn	PERSON	", Jr. '' ' ;"
April 13 , 1950	DATE	-
November 20 , 2013	DATE	#NOM?
1970s	DATE	and early
1980s	DATE	.
		
		His killing spree was the subject of a fictional novel entitled '' Hunter '' by white supremacist
William Luther Pierce	PERSON	.
		
		
Pierce	PERSON	said of
Franklin	PERSON	that `` he saw his duty as a white man and did what a responsible son of his race must do . ''
		
		He was convicted of several murders , and received six life sentences , as well as the death sentence .
		
		He confessed to the attempted murders of two prominent men : the magazine publisher
Larry Flynt	PERSON	in
1978	DATE	and
Vernon Jordan	PERSON	, Jr. , the civil rights activist , in
1980	DATE	.
		
		Both survived their injuries , but
Flynt	PERSON	was left permanently paralyzed from the waist down .
		
		Franklin was not convicted in either of those cases .
		
		Because
Franklin	PERSON	repeatedly changed his accounts of some crimes , and was not charged in some cases in which he was suspected , officials can not determine the full extent of his crimes .
		
		His claims of racial motivation were offset by a defense expert witness who testified in
1997	DATE	that
Franklin	PERSON	was a paranoid schizophrenic who was not fit to stand trial .
		
		Franklin was on death row for 15 years awaiting execution in the state of
Missouri	LOCATION	for the
1977	DATE	murder of
Gerald Gordon	PERSON	.
		
		
James Clayton Vaughn	PERSON	, Jr. was born in Mobile ,
Alabama	LOCATION	on
April 13 , 1950	DATE	, as the eldest son of
James Clayton Vaughn	PERSON	, Sr. and
Helen Rau Vaughn	PERSON	, and brother to
Carolyn	PERSON	,
Marilyn	PERSON	and
Gordon	PERSON	.
		
		He claimed that these factors stunted his emotional development , and said he had `` always been least 10 years or more behind other people in their maturity . ''
		
		As early as high school , he had become interested first in evangelical Christianity , then Nazism , and later held memberships in both the
National Socialist White People 's Party	ORGANIZATION	and the
Ku Klux Klan	PERSON	and even changed his name to '' `
Joseph Paul Franklin	PERSON	'' ' in honor of
Paul Joseph Goebbels	PERSON	and
Benjamin Franklin	PERSON	.
		
		For much of his life ,
Franklin	PERSON	was a drifter , roaming up and down the
East Coast	LOCATION	looking for chances to `` cleanse the world '' of people he considered inferior , especially African-American | blacks and Jews .
		
		His primary source of financial support appears to have come from bank robberies .
		
		He supplemented his bank robbery income with paid blood bank donations , which eventually led to his subsequent capture by the
FBI	ORGANIZATION	.
		
		* On
August 7 , 1977	DATE	,
Franklin	PERSON	shot a young interracial couple ,
Alphonse Manning	PERSON	, Jr. and
Toni Schwenn	PERSON	, in a parking lot at
East Towne Mall	ORGANIZATION	in
Madison	LOCATION	,
Wisconsin	LOCATION	.
		
		He was convicted in
1986	DATE	on two counts of first-degree murder and received two consecutive life sentences.New
York Times	ORGANIZATION	, `` Man Is Convicted of
Killing Interracial Couple	ORGANIZATION	in
Wisconsin	LOCATION	in
1977	DATE	, ''
February 14 , 1986	DATE	.
		
		* In
fall 1977	DATE	, in suburban
St. Louis	LOCATION	,
Missouri	LOCATION	,
Franklin	PERSON	hid in the bushes near a synagogue and fired on a group attending services .
		
		In this incident ,
Franklin	PERSON	killed forty-two-year-old
Gerald Gordon	PERSON	.
		
		He also wounded
Steven Goldman	PERSON	and
William Ash.https	PERSON	: / / books.google.com/books?id=I8LHU4f_hkQC&lpg=PA212&ots=OPf0-vKvIm&pg=PA212#v=onepage&q&f=false * Franklin claimed that , on
March 6 , 1978	DATE	, he used a Ruger Model 44 |
Ruger	PERSON	.44 caliber semi-automatic rifle to ambush '' Hustler '' publisher
Larry Flynt	PERSON	and his lawyer
Gene Reeves	PERSON	in
Lawrenceville	LOCATION	,
Georgia	LOCATION	.
		
		In his confession ,
Franklin	PERSON	said this was in retaliation for an edition of '' Hustler '' displaying interracial sex .
		
		* On
July 29	DATE	,
Franklin	PERSON	hid near a Pizza Hut in
Chattanooga	LOCATION	,
Tennessee	LOCATION	|
Chattanooga	LOCATION	, and shot and killed
Bryant Tatum	PERSON	", a black man , with a 12-gauge shotgun ; he also shot"
Tatum	PERSON	's white girlfriend ,
Nancy Hilton	PERSON	, who survived .
		
		Franklin confessed and pleaded guilty , being given a life sentence , as well as a sentence for an unrelated armed robbery in
1977	DATE	.
		
		*
July 12 , 1979	DATE	:
Taco Bell	ORGANIZATION	manager
Harold McIver	PERSON	-LRB- 27 -RRB- , a black man , was fatally shot through a window from in
Doraville	LOCATION	,
Georgia	LOCATION	.
		
		Franklin confessed but was not tried or sentenced for this crime .
		
		
Franklin	PERSON	said that
McIver	PERSON	was in close contact with white women , so he murdered him .
		
		*
May 29 , 1980	DATE	:
Franklin	PERSON	said he shot and seriously wounded civil rights activist and
Urban League	ORGANIZATION	president
Vernon Jordan	PERSON	, Jr. after seeing him with a white woman in
Fort Wayne	LOCATION	,
Indiana	LOCATION	.
		
		Franklin initially denied any part in the crime and was acquitted , but later confessed .
		
		*
June 8 , 1980	DATE	: Franklin confessed to killing cousins
Darrell Lane	PERSON	#NOM?
Dante Evans Brown	PERSON	#NOM?
Cincinnati	LOCATION	,
Ohio	LOCATION	.
		
		Waiting on an overpass to shoot a racially mixed couple , he shot the boys instead .
		
		He was convicted in
1998	DATE	and received two life sentences for these murders .
		
		*
June 25 , 1980	DATE	:
Franklin	PERSON	used a .44 Ruger pistol to kill two hitchhikers ,
Nancy Santomero	PERSON	#NOM?
Vicki Durian	PERSON	-LRB- 26 -RRB- , in
Pocahontas County	LOCATION	,
West Virginia	LOCATION	.
		
		He confessed to the crime in
1997	DATE	to an
Ohio	LOCATION	"assistant prosecutor in the course of investigation in another case ; he said he picked up the white women and decided to kill them after one said she had a black boyfriend ."
		
		Jacob Beard of
Florida	LOCATION	, was convicted and imprisoned in
1993	DATE	on these charges .
		
		He was freed in
1999	DATE	and a new trial was ordered based on
Franklin	PERSON	's confession. , ''
Cincinnati	LOCATION	Enquirer '' ,
January 30 , 1999	DATE	.
		
		Retrieved
May 7 , 2012	DATE	*
August 20 , 1980	DATE	: Franklin killed two black men ,
Ted Fields	PERSON	and
David Martin	PERSON	, near Liberty Park located in
Salt Lake City	LOCATION	,
Utah	LOCATION	.
		
		He was tried on federal civil rights charges as well as state first-degree murder charges .
		
		Following the two murders in
Utah	LOCATION	,
Franklin	PERSON	returned to the midwestern
US	LOCATION	.
		
		Traveling through
Kentucky	LOCATION	, he was detained and questioned regarding a firearm that he was transporting in his car .
		
		Franklin fled from this interrogation , but authorities recovered sufficient evidence from the vehicle to point suspicions that potentially linked him to the sniper killings .
		
		Franklin 's multiple , distinctive , racist tattoos , coupled with his habit of visiting blood banks , led investigators to issue a nationwide alert to blood banks .
		
		In
October , 1980	DATE	, the tattoos drew the attention of a
Florida	LOCATION	blood bank worker , who contacted the
FBI	ORGANIZATION	.
		
		Franklin was arrested in
Lakeland	LOCATION	,
Florida	LOCATION	on
October 28 , 1980	DATE	.
		
		Franklin tried to escape during the judgment of the
1997	DATE	Missouri trial on charges of murdering
Gerald Gordon	PERSON	.
		
		He was convicted of the murder charge .
		
		The psychiatrist
Dorothy Otnow Lewis	PERSON	, who had interviewed him at length , testified for the defense that she believed that he was a paranoid schizophrenic and unfit to stand trial .
		
		She noted his delusional thinking and a childhood history of severe abuse .
		
		In
October 2013	DATE	,
Larry Flynt	PERSON	called for clemency for
Franklin	PERSON	asserting `` that a government that forbids killing among its citizens should not be in the business of killing people itself . ''
		
		Franklin was held on death row at the
Potosi Correctional Center	ORGANIZATION	near Mineral Point ,
Missouri	LOCATION	|
Mineral Point	ORGANIZATION	,
Missouri	LOCATION	.
		
		In
August 2013	DATE	the
Missouri State Supreme Court	ORGANIZATION	announced that
Franklin	PERSON	would be executed on
November 20	DATE	.
		
		Franklin 's execution was complicated because it took place during Lethal injection #European Union export ban | a period when various European drug manufacturers refused or objected on moral grounds to having their drugs used in a lethal injection .
		
		A day before his execution ,
US	LOCATION	District Judge
Nanette Laughrey	PERSON	-LRB-
Jefferson City	LOCATION	,
Missouri	LOCATION	|
Jefferson City	LOCATION	-RRB- granted a stay of execution over concerns raised about the new method of execution .
		
		In an interview with the ''
St. Louis Post-Dispatch	ORGANIZATION	'' newspaper published on
November 17 , 2013	DATE	,
Franklin	PERSON	said he had renounced his racist views .
		
		He said his motivation had been `` illogical '' and was partly a consequence of an abusive upbringing .
		
		He said he had interacted with black people in prison , adding : `` I saw they were people just like us . ''
		
		Franklin was executed at the
Eastern Reception	ORGANIZATION	, Diagnostic and Correctional Center in
Bonne Terre	LOCATION	,
Missouri	LOCATION	| Bonne Terre ,
Missouri	LOCATION	on
November 20 , 2013	DATE	.
		
		The execution began at
6:07 AM CST	TIME	and he was pronounced dead at
6:17 AM	ORGANIZATION	.
		
		His execution was the first lethal injection in
Missouri	LOCATION	to use pentobarbital alone instead of the conventional Lethal injection #Conventional lethal injection protocol | three drug cocktail .
		
		An
Associated Press	ORGANIZATION	news agency journalist said that 5g of the barbiturate pentobarbital was administered .
		
		Franklin was pronounced dead ten minutes later .
		
		Three media witnesses said
Franklin	PERSON	did not seem to show pain .
		
		He did not make any final written statement and did not speak a word in the death chamber .
		
		After the injection , he blinked a few times , breathed heavily a few times , and swallowed hard , the witnesses said .
		
		The heaving of his chest slowed , and finally stopped , they said .
		
		
William L. Pierce	PERSON	wrote a novel , '' Hunter '' -LRB-
1989	DATE	-RRB- , published under the pseudonym ''
Andrew MacDonald	PERSON	'' .
		
		.
		
		Retrieved
January 8 , 2009	DATE	.
		
		
Pierce	PERSON	, founder of the
